1123villamar.bancobienestar.elipgodns.com,['189.135.21.162'],['189.135.21.162'] valid
1120coahuayana.bancobienestar.elipgodns.com,['187.204.230.3'],['187.204.230.3'] valid
12278.c5cdmx.elipgodns.com,['189.188.11.213'],['189.188.11.213'] valid
11606.c5cdmx.elipgodns.com,['189.131.79.113'],['189.131.79.113'] valid
14772.c5cdmx.elipgodns.com,['187.214.216.242'],['187.214.216.242'] valid
14090.luisvargas.videocam.elipgodns.com,['187.144.34.6'],['187.144.34.6'] valid
1135cortazar.bancobienestar.elipgodns.com,['187.134.35.100'],['187.134.35.100'] valid
15.gobmorelos.elipgodns.com,['187.189.174.92'],['187.189.174.92'] valid
156villacoapa.bansefi.elipgodns.com,['189.137.184.92'],['189.137.184.92'] valid
2.00408cbc3d83.elipgodns.com,['190.3.94.170'],['190.3.94.170'] valid
2.00408cbc3d84.elipgodns.com,['190.3.94.170'],['190.3.94.170'] valid
2.elglobo.elipgodns.com,['189.143.45.130'],['189.143.45.130'] valid
24.c5cdmx.elipgodns.com,['189.146.129.198'],['189.146.129.198'] valid
2.00408cbc3d85.elipgodns.com,['190.3.94.170'],['190.3.94.170'] valid
4topiso.telmex.elipgodns.com,['187.223.36.166'],['187.223.36.166'] valid
374sanmigueldeallende.bansefi.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
2dopisoparquevia.telmex.elipgodns.com,['187.223.211.175'],['187.223.211.175'] valid
4cvtguadalupe.telcel.elipgodns.com,['189.160.239.40'],['189.160.239.40'] valid
3062.c5cdmx.elipgodns.com,['187.188.14.160'],['187.188.14.160'] valid
4caminos.ticketmaster.elipgodns.com,['187.159.188.203'],['187.159.188.203'] valid
557.c5cdmx.elipgodns.com,['108.95.170.214'],['108.95.170.214'] valid
60norte.radial.elipgodns.com,['187.155.48.134'],['187.155.48.134'] valid
6135.c5cdmx.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
605.humboldt1550.elipgodns.com,['186.12.28.174'],['186.12.28.174'] valid
637.c5cdmx.elipgodns.com,['189.132.228.174'],['189.132.228.174'] valid
6155.c5cdmx.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
713huitzuco.bansefi.elipgodns.com,['187.227.199.34'],['187.227.199.34'] valid
847playadelcarmen.bansefi.elipgodns.com,['187.150.59.207'],['187.150.59.207'] valid
843almoloyadelrio.bansefi.elipgodns.com,['187.190.204.36'],['187.190.204.36'] valid
8dejulio.radial.elipgodns.com,['187.211.39.232'],['187.211.39.232'] valid
717zirandaro.bansefi.elipgodns.com,['187.227.210.176'],['187.227.210.176'] valid
9043.c5cdmx.elipgodns.com,['189.136.201.84'],['189.136.201.84'] valid
aaron.saens.elipgodns.com,['189.175.156.55'],['189.175.156.55'] valid
acapulco.imperquimia.elipgodns.com,['189.143.90.18'],['189.143.90.18'] valid
acme-challenge.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
acayucan.telmex.elipgodns.com,['187.132.112.143'],['187.132.112.143'] valid
actopan.telmex.elipgodns.com,['187.151.1.120'],['187.151.1.120'] valid
advanta.elipgodns.com,['201.251.105.154'],['201.251.105.154'] valid
aguaprieta.telmex.elipgodns.com,['189.238.28.103'],['189.238.28.103'] valid
aerobotiques.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
ad.puebla.elipgodns.com,['187.212.46.213'],['187.212.46.213'] valid
aguadulce.telmex.elipgodns.com,['187.132.25.131'],['187.132.25.131'] valid
ajalpa.bachoco.elipgodns.com,['177.229.212.42'],['177.229.212.42'] valid
alcorta.elipgodns.com,['181.28.163.9'],['181.28.163.9'] valid
ahuejotzingo.telcel.elipgodns.com,['189.161.67.86'],['189.161.67.86'] valid
aguascalientes.syd.elipgodns.com,['189.239.29.109'],['189.239.29.109'] valid
aldeaiztapalapa.telmex.elipgodns.com,['187.170.199.254'],['187.170.199.254'] valid
almacenauditoriogdl.telmex.elipgodns.com,['187.152.10.214'],['187.152.10.214'] valid
almacenculiacan.telcel.elipgodns.com,['187.149.109.46'],['187.149.109.46'] valid
almacencadveracruz.telcel.elipgodns.com,['201.138.66.228'],['201.138.66.228'] valid
almacenchihuahua.telcel.elipgodns.com,['189.231.42.95'],['189.231.42.95'] valid
almacencelaya.telmex.elipgodns.com,['187.140.0.80'],['187.140.0.80'] valid
almacenguadalajaraii.telcel.elipgodns.com,['189.181.97.10'],['189.181.97.10'] valid
almacenguadalajara.telcel.elipgodns.com,['189.181.87.128'],['189.181.87.128'] valid
almaceniem.telcal.elipgodns.com,['127.0.0.1'],['127.0.0.1'] valid
almacengdl.telcel.elipgodns.com,['187.201.110.170'],['187.201.110.170'] valid
almacenhermosillo.telcel.elipgodns.com,['189.173.143.32'],['189.173.143.32'] valid
almaceniem.telcel.elipgodns.com,['187.131.10.43'],['187.131.10.43'] valid
almacentijuana1.telcel.elipgodns.com,['187.250.108.25'],['187.250.108.25'] valid
almacenqro.telcel.elipgodns.com,['189.141.169.169'],['189.141.169.169'] valid
almacensanpedro.telcel.elipgodns.com,['187.194.190.88'],['187.194.190.88'] valid
almacenmerida1.telcel.elipgodns.com,['187.147.81.189'],['187.147.81.189'] valid
alvarado.telmex.elipgodns.com,['201.123.26.54'],['201.123.26.54'] valid
amalfi.vinte.elipgodns.com,['187.189.21.16'],['187.189.21.16'] valid
almacenycadmexicalli.telcel.elipgodns.com,['201.130.119.175'],['201.130.119.175'] valid
americas.spyral.elipgodns.com,['187.195.8.255'],['187.195.8.255'] valid
altabrisa.marlon.elipgodns.com,['189.172.186.70'],['189.172.186.70'] valid
anexovillalongin.telmex.elipgodns.com,['189.146.152.227'],['189.146.152.227'] valid
anahuac.telmex.elipgodns.com,['201.142.198.113'],['201.142.198.113'] valid
apan.telmex.elipgodns.com,['187.159.27.93'],['187.159.27.93'] valid
andanlocas.elipgodns.com,['190.139.27.50'],['190.139.27.50'] valid
animas.cmas.elipgodns.com,['201.151.180.82'],['201.151.180.82'] valid
apizaco.telmex.elipgodns.com,['189.167.210.171'],['189.167.210.171'] valid
aparkt.elipgodns.com,['201.103.156.152'],['201.103.156.152'] valid
araucarias.elipgodns.com,['181.29.86.146'],['181.29.86.146'] valid
arboledas.telmex.elipgodns.com,['187.171.142.172'],['187.171.142.172'] valid
archivogeneral.telmex.elipgodns.com,['187.131.236.228'],['187.131.236.228'] valid
aragon.pocsantan.elipgodns.com,['189.188.141.54'],['189.188.141.54'] valid
athos.telmex.elipgodns.com,['187.202.166.159'],['187.202.166.159'] valid
atlanta.circulok.elipgodns.com,['187.189.84.235'],['187.189.84.235'] valid
atmpetatlan.telmex.elipgodns.com,['201.113.43.71'],['201.113.43.71'] valid
atlixco.telmex.elipgodns.com,['189.164.225.254'],['189.164.225.254'] valid
atotonilco.telmex.elipgodns.com,['187.211.217.247'],['187.211.217.247'] valid
austral.tdf.elipgodns.com,['201.251.62.164'],['201.251.62.164'] valid
arteendenim.puebla.elipgodns.com,['189.190.189.146'],['189.190.189.146'] valid
arroz90.janel.elipgodns.com,['189.146.102.154'],['189.146.102.154'] valid
autollanes.elipgodns.com,['83.41.228.167'],['83.41.228.167'] valid
autopagolondres.telmex.elipgodns.com,['201.147.86.211'],['201.147.86.211'] valid
aventura.mall.elipgodns.com,['189.254.96.50'],['189.254.96.50'] valid
avisooportuno.perinorte.elipgodns.com,['201.145.236.154'],['201.145.236.154'] valid
axis-00408ca81c73.elipgodns.com,['189.229.42.115'],['189.229.42.115'] valid
axis-00408c7aea52.elipgodns.com,['187.145.82.228'],['187.145.82.228'] valid
axis-00408ca7a2f6.elipgodns.com,['189.135.50.112'],['189.135.50.112'] valid
axis-00408ca822ef.elipgodns.com,['187.134.199.177'],['187.134.199.177'] valid
axis-00408ca8234f.elipgodns.com,['189.171.81.254'],['189.171.81.254'] valid
axis-00408c757427.elipgodns.com,['189.128.15.163'],['189.128.15.163'] valid
axis-00408ca8667c.elipgodns.com,['187.158.31.109'],['187.158.31.109'] valid
axis-00408ca8667d.elipgodns.com,['189.170.119.13'],['189.170.119.13'] valid
axis-00408ca867ac.elipgodns.com,['187.211.15.193'],['187.211.15.193'] valid
axis-00408ca867ae.elipgodns.com,['187.131.205.201'],['187.131.205.201'] valid
axis-00408ca86688.elipgodns.com,['187.208.229.169'],['187.208.229.169'] valid
axis-00408ca867a1.elipgodns.com,['201.105.131.247'],['201.105.131.247'] valid
axis-00408ca868b9.elipgodns.com,['189.253.40.44'],['189.253.40.44'] valid
axis-00408ca868ac.elipgodns.com,['187.213.23.77'],['187.213.23.77'] valid
axis-00408ca867af.elipgodns.com,['189.154.240.110'],['189.154.240.110'] valid
axis-00408ca868c8.elipgodns.com,['189.178.76.221'],['189.178.76.221'] valid
axis-00408ca86a30.elipgodns.com,['187.137.160.188'],['187.137.160.188'] valid
axis-00408ca86ae3.elipgodns.com,['187.153.46.113'],['187.153.46.113'] valid
axis-00408ca86ae6.elipgodns.com,['189.245.61.93'],['189.245.61.93'] valid
axis-00408ca86db6.elipgodns.com,['189.155.9.27'],['189.155.9.27'] valid
axis-00408ca86e0e.elipgodns.com,['201.103.96.148'],['201.103.96.148'] valid
axis-00408ca87f25.elipgodns.com,['189.135.91.211'],['189.135.91.211'] valid
axis-00408cb16035.elipgodns.com,['189.241.4.144'],['189.241.4.144'] valid
axis-00408cb175ea.elipgodns.com,['201.103.186.49'],['201.103.186.49'] valid
axis-00408cb17516.elipgodns.com,['187.146.168.167'],['187.146.168.167'] valid
axis-00408cb183b7.elipgodns.com,['189.128.21.63'],['189.128.21.63'] valid
axis-00408cb993dc.elipgodns.com,['187.234.82.57'],['187.234.82.57'] valid
axis-00408ca86f0f.elipgodns.com,['189.147.135.158'],['189.147.135.158'] valid
axis-00408cb993da.elipgodns.com,['187.170.77.166'],['187.170.77.166'] valid
axis-00408ca87c7d.elipgodns.com,['201.103.66.229'],['201.103.66.229'] valid
axis-00408cbb9620.elipgodns.com,['187.199.254.120'],['187.199.254.120'] valid
axis-00408cbb9ada.elipgodns.com,['189.187.6.35'],['189.187.6.35'] valid
axis-00408cbc7199.elipgodns.com,['189.243.225.23'],['189.243.225.23'] valid
axis-00408cbc7110.elipgodns.com,['187.214.239.213'],['187.214.239.213'] valid
axis-00408cbca54e.elipgodns.com,['189.146.141.185'],['189.146.141.185'] valid
axis-00408cbe6e91.elipgodns.com,['189.151.112.204'],['189.151.112.204'] valid
axis-00408cbe6ef1.elipgodns.com,['187.173.209.232'],['187.173.209.232'] valid
axis-00408cbe6e9e.elipgodns.com,['189.244.121.53'],['189.244.121.53'] valid
axis-00408cbe6f4a.elipgodns.com,['187.212.130.214'],['187.212.130.214'] valid
axis-00408cbe6e99.elipgodns.com,['187.235.195.40'],['187.235.195.40'] valid
axis-00408cbe6f49.elipgodns.com,['187.220.84.129'],['187.220.84.129'] valid
axis-00408cbe6e92.elipgodns.com,['189.173.50.112'],['189.173.50.112'] valid
axis-00408cbe6f4c.elipgodns.com,['189.243.0.7'],['189.243.0.7'] valid
axis-00408cbe6f4b.elipgodns.com,['189.151.96.43'],['189.151.96.43'] valid
axis-00408cbe6f54.elipgodns.com,['201.123.137.156'],['201.123.137.156'] valid
axis-00408cbe8be2.elipgodns.com,['187.212.86.38'],['187.212.86.38'] valid
axis-00408cbe8be3.elipgodns.com,['187.150.54.214'],['187.150.54.214'] valid
axis-00408cbe8c3a.elipgodns.com,['189.225.118.154'],['189.225.118.154'] valid
axis-00408cbe8bea.elipgodns.com,['189.169.199.172'],['189.169.199.172'] valid
axis-00408cbe8c3f.elipgodns.com,['189.191.170.105'],['189.191.170.105'] valid
axis-00408cbe8c8d.elipgodns.com,['189.169.50.50'],['189.169.50.50'] valid
axis-00408cbe8be4.elipgodns.com,['187.137.31.194'],['187.137.31.194'] valid
axis-00408cbe8c91.elipgodns.com,['189.229.41.48'],['189.229.41.48'] valid
axis-00408cbe8ce1.elipgodns.com,['189.156.115.109'],['189.156.115.109'] valid
axis-00408cbe8d36.elipgodns.com,['189.241.172.228'],['189.241.172.228'] valid
axis-00408cbe8d3b.elipgodns.com,['187.137.43.224'],['187.137.43.224'] valid
axis-00408cbe8d88.elipgodns.com,['187.133.219.71'],['187.133.219.71'] valid
axis-00408cbe91c7.elipgodns.com,['189.145.89.12'],['189.145.89.12'] valid
axis-00408cbe9119.elipgodns.com,['189.148.63.234'],['189.148.63.234'] valid
axis-00408cbe916b.elipgodns.com,['189.135.144.120'],['189.135.144.120'] valid
axis-00408cbe9067.elipgodns.com,['189.136.148.42'],['189.136.148.42'] valid
axis-00408cbe91c4.elipgodns.com,['189.238.190.4'],['189.238.190.4'] valid
axis-00408cbeb894.elipgodns.com,['189.186.80.255'],['189.186.80.255'] valid
axis-00408cbeb8a6.elipgodns.com,['189.145.175.55'],['189.145.175.55'] valid
axis-00408cbeb915.elipgodns.com,['187.213.151.205'],['187.213.151.205'] valid
axis-00408cbeb922.elipgodns.com,['189.188.215.199'],['189.188.215.199'] valid
axis-00408cbeb9e8.elipgodns.com,['189.137.146.43'],['189.137.146.43'] valid
axis-00408cbeb9e9.elipgodns.com,['187.154.192.197'],['187.154.192.197'] valid
axis-00408cbeb9f8.elipgodns.com,['187.135.42.251'],['187.135.42.251'] valid
axis-00408cbeb9ea.elipgodns.com,['189.241.188.155'],['189.241.188.155'] valid
axis-00408cbeb9eb.elipgodns.com,['187.144.248.193'],['187.144.248.193'] valid
axis-00408cbeba3c.elipgodns.com,['201.103.254.119'],['201.103.254.119'] valid
axis-00408cbeba4c.elipgodns.com,['187.194.18.36'],['187.194.18.36'] valid
axis-00408cbeba50.elipgodns.com,['189.187.117.134'],['189.187.117.134'] valid
axis-00408cbebaeb.elipgodns.com,['187.214.125.57'],['187.214.125.57'] valid
axis-00408cbebaed.elipgodns.com,['187.143.201.189'],['187.143.201.189'] valid
axis-00408cbebaec.elipgodns.com,['187.147.158.220'],['187.147.158.220'] valid
axis-00408cbebaee.elipgodns.com,['187.214.41.132'],['187.214.41.132'] valid
axis-00408cbebb1e.elipgodns.com,['189.190.167.235'],['189.190.167.235'] valid
axis-00408cbebaf6.elipgodns.com,['187.207.96.196'],['187.207.96.196'] valid
axis-00408cbebaf7.elipgodns.com,['187.194.165.38'],['187.194.165.38'] valid
axis-00408cbebaf8.elipgodns.com,['189.163.124.191'],['189.163.124.191'] valid
axis-00408cbebaf9.elipgodns.com,['189.148.245.105'],['189.148.245.105'] valid
axis-00408cbebb1f.elipgodns.com,['189.149.51.173'],['189.149.51.173'] valid
axis-00408cbebb26.elipgodns.com,['201.103.80.67'],['201.103.80.67'] valid
axis-00408cbec156.elipgodns.com,['190.194.166.161'],['190.194.166.161'] valid
axis-00408cbebb20.elipgodns.com,['189.251.1.10'],['189.251.1.10'] valid
axis-00408cbedbd6.elipgodns.com,['201.146.119.81'],['201.146.119.81'] valid
axis-00408cbedbc9.elipgodns.com,['187.139.178.219'],['187.139.178.219'] valid
axis-00408cbedbcd.elipgodns.com,['187.208.188.65'],['187.208.188.65'] valid
axis-00408cbec25e.elipgodns.com,['200.55.83.240'],['200.55.83.240'] valid
axis-00408cbf14b4.elipgodns.com,['189.251.115.185'],['189.251.115.185'] valid
axis-00408cbedc81.elipgodns.com,['189.148.67.69'],['189.148.67.69'] valid
axis-00408cbf0284.elipgodns.com,['189.228.6.108'],['189.228.6.108'] valid
axis-00408cbedc7e.elipgodns.com,['189.138.160.194'],['189.138.160.194'] valid
axis-00408cbedc8d.elipgodns.com,['189.128.143.234'],['189.128.143.234'] valid
axis-00408cbf14b7.elipgodns.com,['189.146.228.113'],['189.146.228.113'] valid
axis-00408cbf1593.elipgodns.com,['189.149.114.189'],['189.149.114.189'] valid
axis-00408cbf1505.elipgodns.com,['189.137.114.64'],['189.137.114.64'] valid
axis-00408cbf2c97.elipgodns.com,['189.146.107.103'],['189.146.107.103'] valid
axis-00408cbf2cea.elipgodns.com,['189.233.178.37'],['189.233.178.37'] valid
axis-00408cbf2c98.elipgodns.com,['187.233.2.4'],['187.233.2.4'] valid
axis-00408cbf2cec.elipgodns.com,['189.146.220.248'],['189.146.220.248'] valid
axis-00408cbf2ceb.elipgodns.com,['187.158.218.243'],['187.158.218.243'] valid
axis-00408cbf2c95.elipgodns.com,['189.149.98.246'],['189.149.98.246'] valid
axis-00408cbf2ce8.elipgodns.com,['187.206.27.252'],['187.206.27.252'] valid
axis-00408cbfdf8e.elipgodns.com,['189.228.48.1'],['189.228.48.1'] valid
axis-00408cc00695.elipgodns.com,['187.168.166.222'],['187.168.166.222'] valid
axis-00408cc0066e.elipgodns.com,['189.152.69.1'],['189.152.69.1'] valid
axis-00408cc00694.elipgodns.com,['189.181.60.163'],['189.181.60.163'] valid
axis-00408cc2d7a8.elipgodns.com,['189.249.175.113'],['189.249.175.113'] valid
axis-00408cc2d7a9.elipgodns.com,['201.137.20.108'],['201.137.20.108'] valid
axis-00408cce430a.elipgodns.com,['201.124.209.33'],['201.124.209.33'] valid
axis-00408cce6c93.elipgodns.com,['187.155.156.213'],['187.155.156.213'] valid
axis-00408cc2d7c0.elipgodns.com,['187.207.83.65'],['187.207.83.65'] valid
axis-00408cce42fe.elipgodns.com,['189.142.72.39'],['189.142.72.39'] valid
axis-00408cce8a6e.elipgodns.com,['187.194.138.159'],['187.194.138.159'] valid
axis-00408cce8a6f.elipgodns.com,['189.162.15.246'],['189.162.15.246'] valid
axis-00408cce8a71.elipgodns.com,['187.194.254.207'],['187.194.254.207'] valid
axis-00408cce8a75.elipgodns.com,['189.178.140.252'],['189.178.140.252'] valid
axis-00408cd0b2a8.elipgodns.com,['189.247.134.64'],['189.247.134.64'] valid
axis-00408cd0af58.elipgodns.com,['201.103.198.232'],['201.103.198.232'] valid
axis-00408cd0b1ed.elipgodns.com,['201.146.21.60'],['201.146.21.60'] valid
axis-00408cd0b3e5.elipgodns.com,['189.186.171.124'],['189.186.171.124'] valid
axis-00408cd0c079.elipgodns.com,['189.168.80.240'],['189.168.80.240'] valid
axis-00408cd0c0a8.elipgodns.com,['187.155.240.124'],['187.155.240.124'] valid
axis-00408cd0b1f5.elipgodns.com,['187.172.179.100'],['187.172.179.100'] valid
axis-00408cd0c0c9.elipgodns.com,['187.171.49.164'],['187.171.49.164'] valid
axis-00408cd0c07a.elipgodns.com,['187.235.30.194'],['187.235.30.194'] valid
axis-00408cd0c0a9.elipgodns.com,['187.198.239.143'],['187.198.239.143'] valid
axis-00408cd0c0ff.elipgodns.com,['189.250.81.169'],['189.250.81.169'] valid
axis-00408cd0c0dc.elipgodns.com,['189.162.11.222'],['189.162.11.222'] valid
axis-00408cd0c112.elipgodns.com,['187.227.78.95'],['187.227.78.95'] valid
axis-00408cd0c151.elipgodns.com,['189.166.212.196'],['189.166.212.196'] valid
axis-00408cd0c188.elipgodns.com,['187.194.139.168'],['187.194.139.168'] valid
axis-00408cd0c199.elipgodns.com,['187.132.49.182'],['187.132.49.182'] valid
axis-00408cd0c187.elipgodns.com,['189.159.43.23'],['189.159.43.23'] valid
axis-00408cd0c57f.elipgodns.com,['189.150.217.140'],['189.150.217.140'] valid
axis-00408cd0c555.elipgodns.com,['201.146.137.14'],['201.146.137.14'] valid
axis-00408cd0c150.elipgodns.com,['201.124.234.49'],['201.124.234.49'] valid
axis-00408cd0c59e.elipgodns.com,['189.236.102.238'],['189.236.102.238'] valid
axis-00408cd0c5d8.elipgodns.com,['189.238.39.35'],['189.238.39.35'] valid
axis-00408cd0c5a0.elipgodns.com,['187.212.159.125'],['187.212.159.125'] valid
axis-00408cd0c5dd.elipgodns.com,['189.247.134.64'],['189.247.134.64'] valid
axis-00408cd0c60b.elipgodns.com,['189.155.203.97'],['189.155.203.97'] valid
axis-00408cd0c60a.elipgodns.com,['189.228.122.162'],['189.228.122.162'] valid
axis-00408cd0c631.elipgodns.com,['187.208.132.113'],['187.208.132.113'] valid
axis-00408cd0c63b.elipgodns.com,['187.220.90.205'],['187.220.90.205'] valid
axis-00408cd0c609.elipgodns.com,['189.250.137.65'],['189.250.137.65'] valid
axis-00408cd0c64b.elipgodns.com,['189.149.225.72'],['189.149.225.72'] valid
axis-00408cd0c667.elipgodns.com,['187.153.62.53'],['187.153.62.53'] valid
axis-00408cd0c678.elipgodns.com,['189.146.148.59'],['189.146.148.59'] valid
axis-00408cd19832.elipgodns.com,['189.130.175.52'],['189.130.175.52'] valid
axis-00408cd0c677.elipgodns.com,['189.134.151.235'],['189.134.151.235'] valid
axis-00408cd0c676.elipgodns.com,['187.214.12.96'],['187.214.12.96'] valid
axis-00408cd0c67d.elipgodns.com,['187.131.133.131'],['187.131.133.131'] valid
axis-00408cd9cf4e.elipgodns.com,['201.145.80.180'],['201.145.80.180'] valid
axis-00408cd9cf4f.elipgodns.com,['189.156.213.215'],['189.156.213.215'] valid
axis-00408cd9cf4d.elipgodns.com,['189.143.164.68'],['189.143.164.68'] valid
axis-00408cd9cf50.elipgodns.com,['189.131.5.122'],['189.131.5.122'] valid
axis-00408cd9cf57.elipgodns.com,['187.202.53.215'],['187.202.53.215'] valid
axis-00408cd9cf54.elipgodns.com,['189.179.222.143'],['189.179.222.143'] valid
axis-00408cd9cf55.elipgodns.com,['201.103.93.236'],['201.103.93.236'] valid
axis-00408cd9cf5b.elipgodns.com,['187.139.244.70'],['187.139.244.70'] valid
axis-00408cd9cf56.elipgodns.com,['201.102.129.176'],['201.102.129.176'] valid
axis-00408cd9cf59.elipgodns.com,['189.146.244.187'],['189.146.244.187'] valid
